0.015384615,0,0.015384615,0,0.015384615,0.015384615,0.015384615,0.015384615,0,0,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0,0.015384615,0,0,0.015384615,0.015384615,0.015384615,0,0.015384615,0.015384615,0,0.015384615,0.015384615,0,0.015384615,0,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0,0,0,0.015384615,0,0,0,0,0,0,0.015384615,0,0,0.015384615,0.015384615,0,0.015384615,0,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0,0.015384615,0,0.015384615,0,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0,0,0.015384615,0,0.015384615,0.015384615,0.015384615,0,0,0.015384615,0.015384615,0,0.015384615,0.015384615,0,0.015384615,0.015384615,1,1
0.015625,0,0.015625,0,0.015625,0.015625,0.015625,0.015625,0,0,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0,0.015625,0,0,0.015625,0.015625,0.015625,0,0.015625,0.015625,0,0.015625,0.015625,0,0.015625,0,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0,0,0,0.015625,0,0,0,0,0,0,0.015625,0,0,0.015625,0.015625,0,0,0,0.015625,0.015625,0.015625,0.015625,0.015625,0,0.015625,0,0.015625,0,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0,0,0.015625,0,0.015625,0.015625,0.015625,0,0,0.015625,0.015625,0,0.015625,0.015625,0,0.015625,0.015625,1,1
0.015384615,0,0.015384615,0,0.015384615,0.015384615,0.015384615,0.015384615,0,0,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0,0.015384615,0,0,0.015384615,0.015384615,0.015384615,0,0.015384615,0.015384615,0,0.015384615,0.015384615,0,0.015384615,0,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0,0,0,0.015384615,0,0,0,0.015384615,0,0,0.015384615,0,0,0.015384615,0.015384615,0,0,0,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0,0.015384615,0,0.015384615,0,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0,0,0.015384615,0,0.015384615,0.015384615,0.015384615,0,0,0.015384615,0.015384615,0,0.015384615,0.015384615,0,0.015384615,0.015384615,1,1
0.015625,0,0.015625,0,0.015625,0.015625,0.015625,0.015625,0,0,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0,0.015625,0,0,0.015625,0.015625,0.015625,0,0.015625,0.015625,0,0.015625,0.015625,0,0.015625,0,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0,0,0,0.015625,0,0,0,0.015625,0,0,0.015625,0,0,0.015625,0.015625,0,0,0,0,0.015625,0.015625,0.015625,0.015625,0,0.015625,0,0.015625,0,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0,0,0.015625,0,0.015625,0.015625,0.015625,0,0,0.015625,0.015625,0,0.015625,0.015625,0,0.015625,0.015625,1,1
0.015384615,0,0.015384615,0,0.015384615,0.015384615,0.015384615,0.015384615,0,0,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0,0.015384615,0,0,0.015384615,0.015384615,0.015384615,0,0.015384615,0.015384615,0,0.015384615,0.015384615,0,0.015384615,0,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0,0,0,0.015384615,0,0,0,0.015384615,0,0.015384615,0.015384615,0,0,0.015384615,0.015384615,0,0,0,0,0.015384615,0.015384615,0.015384615,0.015384615,0,0.015384615,0,0.015384615,0,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0,0,0.015384615,0,0.015384615,0.015384615,0.015384615,0,0,0.015384615,0.015384615,0,0.015384615,0.015384615,0,0.015384615,0.015384615,1,1
0.015625,0,0,0,0.015625,0.015625,0.015625,0.015625,0,0,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0,0.015625,0,0,0.015625,0.015625,0.015625,0,0.015625,0.015625,0,0.015625,0.015625,0,0.015625,0,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0,0,0,0.015625,0,0,0,0.015625,0,0.015625,0.015625,0,0,0.015625,0.015625,0,0,0,0,0.015625,0.015625,0.015625,0.015625,0,0.015625,0,0.015625,0,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0,0,0.015625,0,0.015625,0.015625,0.015625,0,0,0.015625,0.015625,0,0.015625,0.015625,0,0.015625,0.015625,1,1
0.015384615,0,0,0,0.015384615,0.015384615,0.015384615,0.015384615,0,0,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0,0.015384615,0,0,0.015384615,0.015384615,0.015384615,0,0.015384615,0.015384615,0,0.015384615,0.015384615,0,0.015384615,0,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0,0,0,0.015384615,0,0,0,0.015384615,0,0.015384615,0.015384615,0,0,0.015384615,0.015384615,0,0,0.015384615,0,0.015384615,0.015384615,0.015384615,0.015384615,0,0.015384615,0,0.015384615,0,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0,0,0.015384615,0,0.015384615,0.015384615,0.015384615,0,0,0.015384615,0.015384615,0,0.015384615,0.015384615,0,0.015384615,0.015384615,1,1
0.015151515,0,0,0,0.015151515,0.015151515,0.015151515,0.015151515,0,0,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0,0.015151515,0,0,0.015151515,0.015151515,0.015151515,0,0.015151515,0.015151515,0,0.015151515,0.015151515,0,0.015151515,0,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0,0,0,0.015151515,0,0,0,0.015151515,0,0.015151515,0.015151515,0,0.015151515,0.015151515,0.015151515,0,0,0.015151515,0,0.015151515,0.015151515,0.015151515,0.015151515,0,0.015151515,0,0.015151515,0,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0,0,0.015151515,0,0.015151515,0.015151515,0.015151515,0,0,0.015151515,0.015151515,0,0.015151515,0.015151515,0,0.015151515,0.015151515,1,1
0.014925373,0,0,0,0.014925373,0.014925373,0.014925373,0.014925373,0,0,0.014925373,0.014925373,0.014925373,0.014925373,0.014925373,0.014925373,0,0.014925373,0.014925373,0.014925373,0.014925373,0.014925373,0.014925373,0.014925373,0.014925373,0.014925373,0,0.014925373,0,0,0.014925373,0.014925373,0.014925373,0,0.014925373,0.014925373,0,0.014925373,0.014925373,0,0.014925373,0,0.014925373,0.014925373,0.014925373,0.014925373,0.014925373,0.014925373,0.014925373,0,0,0.014925373,0.014925373,0,0,0,0.014925373,0,0.014925373,0.014925373,0,0.014925373,0.014925373,0.014925373,0,0,0.014925373,0,0.014925373,0.014925373,0.014925373,0.014925373,0,0.014925373,0,0.014925373,0,0.014925373,0.014925373,0.014925373,0.014925373,0.014925373,0.014925373,0,0,0.014925373,0,0.014925373,0.014925373,0.014925373,0,0,0.014925373,0.014925373,0,0.014925373,0.014925373,0,0.014925373,0.014925373,1,1
0.015151515,0,0,0,0.015151515,0.015151515,0.015151515,0.015151515,0,0,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0,0.015151515,0,0,0.015151515,0.015151515,0.015151515,0,0.015151515,0.015151515,0,0.015151515,0.015151515,0,0.015151515,0,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0,0,0.015151515,0.015151515,0,0,0,0.015151515,0,0.015151515,0.015151515,0,0.015151515,0.015151515,0.015151515,0,0,0.015151515,0,0.015151515,0.015151515,0.015151515,0.015151515,0,0.015151515,0,0.015151515,0,0.015151515,0,0.015151515,0.015151515,0.015151515,0.015151515,0,0,0.015151515,0,0.015151515,0.015151515,0.015151515,0,0,0.015151515,0.015151515,0,0.015151515,0.015151515,0,0.015151515,0.015151515,1,1
0.015384615,0,0,0,0.015384615,0.015384615,0.015384615,0.015384615,0,0,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0,0.015384615,0,0,0.015384615,0.015384615,0.015384615,0,0.015384615,0.015384615,0,0.015384615,0.015384615,0,0.015384615,0,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0,0,0.015384615,0.015384615,0,0,0,0.015384615,0,0.015384615,0.015384615,0,0.015384615,0,0.015384615,0,0,0.015384615,0,0.015384615,0.015384615,0.015384615,0.015384615,0,0.015384615,0,0.015384615,0,0.015384615,0,0.015384615,0.015384615,0.015384615,0.015384615,0,0,0.015384615,0,0.015384615,0.015384615,0.015384615,0,0,0.015384615,0.015384615,0,0.015384615,0.015384615,0,0.015384615,0.015384615,1,1
0.015151515,0,0,0,0.015151515,0.015151515,0.015151515,0.015151515,0,0,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0,0.015151515,0,0,0.015151515,0.015151515,0.015151515,0,0.015151515,0.015151515,0,0.015151515,0.015151515,0,0.015151515,0,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0,0,0.015151515,0.015151515,0,0,0,0.015151515,0,0.015151515,0.015151515,0,0.015151515,0.015151515,0.015151515,0,0,0.015151515,0,0.015151515,0.015151515,0.015151515,0.015151515,0,0.015151515,0,0.015151515,0,0.015151515,0,0.015151515,0.015151515,0.015151515,0.015151515,0,0,0.015151515,0,0.015151515,0.015151515,0.015151515,0,0,0.015151515,0.015151515,0,0.015151515,0.015151515,0,0.015151515,0.015151515,1,1
0.015384615,0,0,0,0.015384615,0.015384615,0.015384615,0.015384615,0,0,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0,0.015384615,0,0,0.015384615,0.015384615,0.015384615,0,0.015384615,0.015384615,0,0.015384615,0.015384615,0,0.015384615,0,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0,0,0.015384615,0.015384615,0,0,0,0.015384615,0,0.015384615,0.015384615,0,0.015384615,0.015384615,0.015384615,0,0,0.015384615,0,0.015384615,0.015384615,0,0.015384615,0,0.015384615,0,0.015384615,0,0.015384615,0,0.015384615,0.015384615,0.015384615,0.015384615,0,0,0.015384615,0,0.015384615,0.015384615,0.015384615,0,0,0.015384615,0.015384615,0,0.015384615,0.015384615,0,0.015384615,0.015384615,1,1
0.015151515,0,0,0,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0,0.015151515,0,0,0.015151515,0.015151515,0.015151515,0,0.015151515,0.015151515,0,0.015151515,0.015151515,0,0.015151515,0,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0,0,0.015151515,0.015151515,0,0,0,0.015151515,0,0.015151515,0.015151515,0,0.015151515,0.015151515,0.015151515,0,0,0.015151515,0,0.015151515,0.015151515,0,0.015151515,0,0.015151515,0,0.015151515,0,0.015151515,0,0.015151515,0.015151515,0.015151515,0.015151515,0,0,0.015151515,0,0.015151515,0.015151515,0.015151515,0,0,0.015151515,0.015151515,0,0.015151515,0.015151515,0,0.015151515,0.015151515,1,1
0.014925373,0,0,0.014925373,0.014925373,0.014925373,0.014925373,0.014925373,0.014925373,0,0.014925373,0.014925373,0.014925373,0.014925373,0.014925373,0.014925373,0,0.014925373,0.014925373,0.014925373,0.014925373,0.014925373,0.014925373,0.014925373,0.014925373,0.014925373,0,0.014925373,0,0,0.014925373,0.014925373,0.014925373,0,0.014925373,0.014925373,0,0.014925373,0.014925373,0,0.014925373,0,0.014925373,0.014925373,0.014925373,0.014925373,0.014925373,0.014925373,0.014925373,0,0,0.014925373,0.014925373,0,0,0,0.014925373,0,0.014925373,0.014925373,0,0.014925373,0.014925373,0.014925373,0,0,0.014925373,0,0.014925373,0.014925373,0,0.014925373,0,0.014925373,0,0.014925373,0,0.014925373,0,0.014925373,0.014925373,0.014925373,0.014925373,0,0,0.014925373,0,0.014925373,0.014925373,0.014925373,0,0,0.014925373,0.014925373,0,0.014925373,0.014925373,0,0.014925373,0.014925373,1,1
0.014705882,0,0,0.014705882,0.014705882,0.014705882,0.014705882,0.014705882,0.014705882,0,0.014705882,0.014705882,0.014705882,0.014705882,0.014705882,0.014705882,0,0.014705882,0.014705882,0.014705882,0.014705882,0.014705882,0.014705882,0.014705882,0.014705882,0.014705882,0,0.014705882,0,0,0.014705882,0.014705882,0.014705882,0,0.014705882,0.014705882,0,0.014705882,0.014705882,0,0.014705882,0,0.014705882,0.014705882,0.014705882,0.014705882,0.014705882,0.014705882,0.014705882,0,0,0.014705882,0.014705882,0,0,0,0.014705882,0.014705882,0.014705882,0.014705882,0,0.014705882,0.014705882,0.014705882,0,0,0.014705882,0,0.014705882,0.014705882,0,0.014705882,0,0.014705882,0,0.014705882,0,0.014705882,0,0.014705882,0.014705882,0.014705882,0.014705882,0,0,0.014705882,0,0.014705882,0.014705882,0.014705882,0,0,0.014705882,0.014705882,0,0.014705882,0.014705882,0,0.014705882,0.014705882,1,1
0.014925373,0,0,0,0.014925373,0.014925373,0.014925373,0.014925373,0.014925373,0,0.014925373,0.014925373,0.014925373,0.014925373,0.014925373,0.014925373,0,0.014925373,0.014925373,0.014925373,0.014925373,0.014925373,0.014925373,0.014925373,0.014925373,0.014925373,0,0.014925373,0,0,0.014925373,0.014925373,0.014925373,0,0.014925373,0.014925373,0,0.014925373,0.014925373,0,0.014925373,0,0.014925373,0.014925373,0.014925373,0.014925373,0.014925373,0.014925373,0.014925373,0,0,0.014925373,0.014925373,0,0,0,0.014925373,0.014925373,0.014925373,0.014925373,0,0.014925373,0.014925373,0.014925373,0,0,0.014925373,0,0.014925373,0.014925373,0,0.014925373,0,0.014925373,0,0.014925373,0,0.014925373,0,0.014925373,0.014925373,0.014925373,0.014925373,0,0,0.014925373,0,0.014925373,0.014925373,0.014925373,0,0,0.014925373,0.014925373,0,0.014925373,0.014925373,0,0.014925373,0.014925373,1,1
0.015151515,0,0,0,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0,0.015151515,0,0,0.015151515,0.015151515,0.015151515,0,0.015151515,0.015151515,0,0.015151515,0.015151515,0,0.015151515,0,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0,0,0.015151515,0,0,0,0,0.015151515,0.015151515,0.015151515,0.015151515,0,0.015151515,0.015151515,0.015151515,0,0,0.015151515,0,0.015151515,0.015151515,0,0.015151515,0,0.015151515,0,0.015151515,0,0.015151515,0,0.015151515,0.015151515,0.015151515,0.015151515,0,0,0.015151515,0,0.015151515,0.015151515,0.015151515,0,0,0.015151515,0.015151515,0,0.015151515,0.015151515,0,0.015151515,0.015151515,1,1
0.014925373,0,0,0,0.014925373,0.014925373,0.014925373,0.014925373,0.014925373,0,0.014925373,0.014925373,0.014925373,0.014925373,0.014925373,0.014925373,0,0.014925373,0.014925373,0.014925373,0.014925373,0.014925373,0.014925373,0.014925373,0.014925373,0.014925373,0,0.014925373,0,0,0.014925373,0.014925373,0.014925373,0,0.014925373,0.014925373,0,0.014925373,0.014925373,0,0.014925373,0,0.014925373,0.014925373,0.014925373,0.014925373,0.014925373,0.014925373,0.014925373,0,0,0.014925373,0.014925373,0,0,0,0.014925373,0.014925373,0.014925373,0.014925373,0,0.014925373,0.014925373,0.014925373,0,0,0.014925373,0,0.014925373,0.014925373,0,0.014925373,0,0.014925373,0,0.014925373,0,0.014925373,0,0.014925373,0.014925373,0.014925373,0.014925373,0,0,0.014925373,0,0.014925373,0.014925373,0.014925373,0,0,0.014925373,0.014925373,0,0.014925373,0.014925373,0,0.014925373,0.014925373,1,1
0.014705882,0,0.014705882,0,0.014705882,0.014705882,0.014705882,0.014705882,0.014705882,0,0.014705882,0.014705882,0.014705882,0.014705882,0.014705882,0.014705882,0,0.014705882,0.014705882,0.014705882,0.014705882,0.014705882,0.014705882,0.014705882,0.014705882,0.014705882,0,0.014705882,0,0,0.014705882,0.014705882,0.014705882,0,0.014705882,0.014705882,0,0.014705882,0.014705882,0,0.014705882,0,0.014705882,0.014705882,0.014705882,0.014705882,0.014705882,0.014705882,0.014705882,0,0,0.014705882,0.014705882,0,0,0,0.014705882,0.014705882,0.014705882,0.014705882,0,0.014705882,0.014705882,0.014705882,0,0,0.014705882,0,0.014705882,0.014705882,0,0.014705882,0,0.014705882,0,0.014705882,0,0.014705882,0,0.014705882,0.014705882,0.014705882,0.014705882,0,0,0.014705882,0,0.014705882,0.014705882,0.014705882,0,0,0.014705882,0.014705882,0,0.014705882,0.014705882,0,0.014705882,0.014705882,1,1
